title,time,county,link,img_url,content,town
打掃宿舍浴廁起糾紛 越籍移工刺死同鄉,2024/5/28 10:10,台南,https://news.ltn.com.tw/news/society/breakingnews/4686653,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686653_1_1.jpg,〔記者吳俊鋒／台南報導〕台南仁德區1處移工宿舍26日夜間發生兇殺案，越南籍19歲的申姓男子疑因沒打掃浴廁，而被較為資深的黎姓同鄉教訓，氣憤不已，竟回房持水果尖刀刺死對方，他也當場被逮。歸仁警方詢後，昨晚依殺人罪嫌移送地檢署偵辦。,"仁德,歸仁"
控當「綠營打手」 李眉蓁敗訴判賠郭璽30萬元,2024/5/28 09:58,高雄,https://news.ltn.com.tw/news/society/breakingnews/4686652,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686652_1_1.jpg,〔記者蔡清華／高雄報導〕2024立委選戰國民黨左楠選區候選人李眉蓁（現任市議員），指控對手郭璽淪「綠營打手」 、「軍火商」、「尹清楓案重要關係人」，郭璽認已侵害其名譽權，提告求償300萬元，橋頭地院判決李敗訴，應賠償30萬元為適，可上訴。,橋頭
台南新市台1線鳳凰木倒塌 2車被壓幸無人傷,2024/5/28 09:34,台南,https://news.ltn.com.tw/news/society/breakingnews/4686627,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686627_1_1.jpg,〔記者劉婉君／台南報導〕台南市今（28）日凌晨起即雨勢不斷，多處路段傳出事故，省道台1線新市區大營段統一企業前，1棵鳳凰木老樹倒塌，2輛停在樹下的轎車遭波擊，並佔用車道，現場仍在處理中。,新市
民眾拾獲媽祖零錢包 警靠1張超商繳款收據找到失主,2024/5/28 09:28,台中,https://news.ltn.com.tw/news/society/breakingnews/4686620,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686620_1_1.jpg,〔記者歐素美／台中報導〕台中市梧棲區1位民眾在路上拾獲一只印有白沙屯媽祖圖樣的小零錢包，送到清水警分局梧棲分駐所報案，警方根據包內的一紙繳款收據，順利找到遺失1萬多元的李姓婦人，李婦直呼「媽祖有保佑」！,"清水,梧棲"
處長被下屬控性騷...還把人家專案抽走 法院命賠償20萬元,2024/5/28 09:10,台北,https://news.ltn.com.tw/news/society/breakingnews/4686597,https://img.ltn.com.tw/Upload/news/600/2024/05/28/phpNGmZDO.png,〔記者溫于德／台北報導〕任職某資訊公司的處長被下屬指控，長期假借關心為由性騷擾，見下屬有意迴避又藉故怪罪工作不佳，甚至把下屬負責的專案抽走，使其備感霸凌；處長事後被求償91萬元。台北地院審結認定處長性騷，命賠償下屬20萬元。,無相符區域
基隆男子倒臥水溝中身亡 檢警今日相驗,2024/5/28 08:47,基隆,https://news.ltn.com.tw/news/society/breakingnews/4686579,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686579_1_1.jpg,〔記者吳昇儒／基隆報導〕基隆一名47歲王姓男子昨日下午5時許被民眾發現倒臥在通仁街附近的水溝中，隨即通報119求援。警、消獲報抵達時，發現王男已無呼吸心跳，明顯身亡。警方調查，現場並無明顯打鬥痕跡，遺體亦無外傷，初步研判無他殺嫌疑，今日檢察官將相驗調查，釐清王男死因。,無相符區域
彰化俏女警傳性姿勢圖 大讚空軍少校人夫「超級賣力」判賠,2024/5/28 07:15,台中,https://news.ltn.com.tw/news/society/breakingnews/4686532,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686532_1_1.jpg,〔記者張瑞楨／台中報導〕李姓空軍少校與元配張女結褵12年，卻與彰化縣邱姓女警有染，2021年張女到台中市「抓猴」，3人對峙長達5小時，張女事後選擇原諒，李男與邱女也簽切結書，保證不再往來，否則各賠償200萬元；不料，張女2022年又抓到李、邱2人入住「摩鐵」及互傳性器官照片，邱女還大讚李男性器官「超級賣力」，傳各種性姿勢照片給李男等證據，高等法院台中分院判決李男與邱女應各賠償90萬元。,無相符區域
持空氣槍衝入律師事務所 挾持、電擊女助理判關,2024/5/28 06:54,高雄,https://news.ltn.com.tw/news/society/breakingnews/4686531,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686531_1_1.jpg,〔記者鮑建信／高雄報導〕吳姓女子在屏東某律師事務所上班，突然被闖入的陳姓男子持空氣槍抵住頭部，並遭電擊器電擊，還被拖行至廁所上銬，需靠安眠藥入睡，高等法院高雄依傷害罪，判處陳男9月徒刑要關。,無相符區域
2男疑爭風吃醋 大打出手掛彩送醫,2024/5/28 06:30,高雄,https://news.ltn.com.tw/news/society/breakingnews/4686528,https://img.ltn.com.tw/Upload/news/600/2024/05/28/4686528_1_1.jpg,〔記者黃良傑／高雄報導〕高雄市今天凌晨發生2男疑爭風吃醋，大打出手，造成2名黃姓男子受傷送醫，所幸並無大礙，警方依傷害罪及社維法將2人移送裁處。,無相符區域
新竹「晴空匯」室內濃煙密佈！第一視角逃生畫面曝,2024/5/28 06:06,新竹,https://news.ltn.com.tw/news/society/breakingnews/4686489,https://img.ltn.com.tw/Upload/news/600/2024/05/27/phpcC5ATy.jpg,〔即時新聞／綜合報導〕新竹市慈雲路「晴空匯」28樓社區大樓前天（26日）深夜10點55分發生火警，造成消防局金山分隊隊員李詠真、周立鑫在撲救過程中不幸殉職，新竹市消防局表示，受困的351名住戶昨日疏散完畢。其中，有人在網路上分享當時現場的逃生影片，只見畫面中濃煙密佈，相當可怕。,東區
印刷行老闆遭詐2千多萬 警再逮1車手,2024/5/28 05:30,南投,https://news.ltn.com.tw/news/society/paper/1648304,https://img.ltn.com.tw/Upload/news/600/2024/05/28/97.jpg,〔記者佟振國／南投報導〕南投縣埔里鎮張姓民眾去年遭假投資真詐騙，被騙金額高達二千一百多萬元，埔里警分局先於去年底逮捕詐騙集團黃姓車手，日前又循線前往台中市豐原區查緝另一名邱姓車手到案，訊後依涉犯詐欺及洗錢防制法移送南投地檢署偵辦。,埔里
竹市晴空匯惡火》又是豐邑 曾釀天坑 再爆死亡火警,2024/5/28 05:30,新竹,https://news.ltn.com.tw/news/society/paper/1648345,https://img.ltn.com.tw/Upload/news/600/2024/05/28/144.jpg,〔記者廖雪茹／新竹報導〕新竹市東區「晴空匯」大樓前天深夜發生火警，造成兩名消防員不幸殉職，該大樓的建商就是在去年爆發竹北天坑事件的豐邑機構；豐邑機構昨天對兩名勇消殉職表達遺憾，表示會配合檢警單位及消防局的調查。,"東區,竹北"
冒女友父身分辦護照 國寶總裁早計畫逃,2024/5/28 05:30,台北,https://news.ltn.com.tw/news/society/paper/1648303,https://img.ltn.com.tw/Upload/news/600/2024/05/28/96.jpg,〔記者陳彩玲／台北報導〕國寶集團總裁朱國榮因涉入炒股及內線交易等罪，分別被判刑八年、十六年，全案由最高法院審理中，但他去年棄保五億多元，透過遊艇大亨周哲男幫助，從台南安平出海潛逃菲律賓，後來持女友陳宛暄父親陳泰壽辦理的萬那杜護照，在海外搭乘私人飛機藏匿以色列，最後因戰亂改到俄羅斯落腳，但二人至今下落不明，台北地檢署昨依藏匿人犯等罪，起訴周男等十名共犯。,無相符區域
詐團也瘋黃金／弘仁會勾結盤商洗錢8千萬,2024/5/28 05:30,台北,https://news.ltn.com.tw/news/society/paper/1648301,https://img.ltn.com.tw/Upload/news/600/2024/05/28/93.jpg,〔記者姚岳宏／台北報導〕竹聯幫弘仁會分子陳乃碩開設詐騙水房，見近來金價飆漲、屢創新高，竟將騙來的贓款，委託黃金盤商楊尚融等人，以假買賣黃金條塊方式代為洗錢，楊男抽取十一％手續費後，將錢轉為虛擬貨幣U幣回流給陳男，初估以此管道洗錢超過八千萬元，警方循線逮陳、楊等廿人，正擴大清查共犯及幕後金主。,無相符區域
竹市晴空匯惡火》住戶驚魂︰排煙失效無警報 豪宅灌滿毒煙,2024/5/28 05:30,新竹,https://news.ltn.com.tw/news/society/paper/1648342,https://img.ltn.com.tw/Upload/news/600/2024/05/28/141.jpg,〔記者洪美秀／新竹報導〕昨天發生火災造成兩名消防員殉職的新竹市「晴空匯」住宅大樓，該社區為四棟每棟廿八層樓、每層四戶，共五九四戶的大型住宅，其中起火樓層是在D1棟的地下室，因電纜線燃燒，加上大樓的排煙器無法啟動，使得含有毒性氣體的濃煙快速往整棟大樓竄升，住戶更表示，火警警報器完全沒響，懷疑大樓的排煙及火警警報器失去功能。,東區
吊車大王火場馳援 派180噸吊車 義務疏散住戶,2024/5/28 05:30,,https://news.ltn.com.tw/news/society/paper/1648327,https://img.ltn.com.tw/Upload/news/600/2024/05/28/127.jpg,啟德機械董事長胡漢龑昨緊急調度180噸、吊臂可達78公尺的大型吊車，義務支援疏散「晴空匯」大樓火警住戶；「吊車大王」胡漢龑說，都市大廈動輒數十層樓高，公司已斥資7000多萬元向瑞典預購一輛吊臂可達104公尺高的消防雲梯車，預計11月底來台駐場新竹，義務協助中北部大樓救災。（記者廖雪茹）,無相符地區
竹市晴空匯惡火》比照先進國家標準／消防署︰超高樓層火警 可仰賴建築啟動救災,2024/5/28 05:30,新竹,https://news.ltn.com.tw/news/society/paper/1648346,https://img.ltn.com.tw/Upload/news/600/2024/05/28/145.jpg,〔記者陸運鋒、吳仁捷／綜合報導〕新竹市廿八層的晴空匯大樓火警，造成兩名消防員殉職。對此，資深消防帶隊官強調，依內政部建築技術規則，國內十樓以上建築物均設有灑水頭等自動消防設備，而雲梯車升梯有風速、障礙物等限制，高樓層火警不完全仰賴雲梯車，且比照先進國家標準，火災時均能仰賴建築自身啟動消防設備救災，讓住戶、消防員都能安全避難逃生、搜救。,東區
竹市大樓火警 兩勇消殉職,2024/5/28 05:30,新竹,https://news.ltn.com.tw/news/society/paper/1648326,https://img.ltn.com.tw/Upload/news/600/2024/05/28/126.jpg,〔記者洪美秀、鍾麗華／綜合報導〕位於新竹市東區慈雲路、有「竹科第一排」之稱的晴空匯大樓，前晚近十一點因D1棟地下室的電纜線電力架起火，大量濃煙透過管道間四處竄升，造成居民受困；金山消防分隊消防員李詠真、周立鑫深入火場協助住戶疏散，兩人在八樓疑因氧氣瓶耗盡及空間迷航，發出兩次「MAYDAY」緊急求救訊號，因面罩遭濃煙及電纜線燃燒產生的焦油燻黑，最後倒臥在二、三樓的樓梯間，被尋獲後送醫急救，兩名勇消仍不幸殉職。,東區
《謠言終結站》南市傳性侵反遭宮刑事件？ 警方︰不實訊息,2024/5/28 05:30,台南,https://news.ltn.com.tw/news/society/paper/1648389,https://img.ltn.com.tw/Upload/news/600/2024/05/28/187.jpg,網傳內容：台南市安南區某民宅有歹徒闖入企圖性侵女屋主，歹徒反遭刺中下體、慘遭宮刑，案發後歹徒逃逸。,安南
竹市晴空匯惡火》2勇消氧氣耗盡 面罩燻黑佈滿焦油,2024/5/28 05:30,新竹,https://news.ltn.com.tw/news/society/paper/1648343,https://img.ltn.com.tw/Upload/news/600/2024/05/28/142.jpg,〔記者洪美秀、廖雪茹／新竹報導〕新竹市慈雲路廿八層樓的高樓層新住宅火警，造成金山消防分隊李詠真及周立鑫兩名消防人員因氧氣瓶氧氣耗盡殉職，兩人執行火場搜救時，揹著氧氣瓶上到八樓，疑因濃煙及空間迷失及氧氣瓶氧氣耗盡而拔掉面罩，喊兩次MAYDAY後，緊急救援小組在二到三樓的樓梯間發現兩人，但兩人因面罩佈滿焦油且被燻黑，已失去生命意識。,東區
竹市晴空匯惡火》李詠真 曾助孕婦接生獲表揚 周立鑫 常出勤救災表現優異,2024/5/28 05:30,新竹,https://news.ltn.com.tw/news/society/paper/1648344,https://img.ltn.com.tw/Upload/news/600/2024/05/28/143.jpg,〔記者洪美秀、蔡清華／綜合報導〕新竹市「晴空匯」住宅大樓火警案，造成李詠真、周立鑫兩名勇消不幸殉職，李詠真在去年八月曾為一名急產孕婦接生，認真負責的他，成功救下胎兒與孕婦、母子均安，曾獲市府表揚。,東區
休旅車國道遭夾扁 夫妻同亡,2024/5/28 05:30,高雄,https://news.ltn.com.tw/news/society/paper/1648302,https://img.ltn.com.tw/Upload/news/600/2024/05/28/95.jpg,〔記者蘇福男／高雄報導〕國道一號高雄路段昨天上午撞況連連，至少發生七起車禍，其中一部休旅車遭貨櫃車、化學槽車前後夾擊，整部車瞬間被「夾扁」變成一團廢鐵，車上夫妻二人均傷重不治。,無相符區域
彰化縣新增30測速照相桿 最晚「科技執法」可能是它,2024/5/27 23:52,彰化,https://news.ltn.com.tw/news/society/breakingnews/4686499,https://img.ltn.com.tw/Upload/news/600/2024/05/27/4686499_1_1.jpg,〔記者劉曉欣／彰化報導〕彰化縣新增30支固定式測速照相桿，確定將會完成驗收後，至少宣導1個月才會啟用。不過，和美鎮市區的鹿和路與道周路十字路口，雖然也已安裝測速相桿與警示牌，但因為即將進行路口改善工程，工程為90日曆天，警方允諾將等改善完工驗收後才能「科技執法」。,和美
前女友洩露個資獲輕判 他反悔求撤緩刑被打臉,2024/5/27 23:31,高雄,https://news.ltn.com.tw/news/society/breakingnews/4686434,https://img.ltn.com.tw/Upload/news/600/2024/05/27/4686434_1_1.jpg,〔記者鮑建信／高雄報導〕高市林姓男子不滿黃姓前女友在臉書涉嫌洩露他的個資，為此提告，地院審酌兩造和解，判處黃女緩刑後，林男卻不認帳，指她未給生活費，上訴要求改判，被高等法院高雄分院打臉。,無相符區域
小蠻腰美女荷官+LM接送！台中德撲賭場攬客 太高調3天被抄掉,2024/5/27 23:15,台中,https://news.ltn.com.tw/news/society/breakingnews/4686490,https://img.ltn.com.tw/Upload/news/600/2024/05/27/4686490_4_1.jpg,〔記者許國楨／台中報導〕台中市蕭姓男子經營德州撲克賭場本應低調運作，卻在網路張貼打出「美女荷官」、「LM（凌志高檔商旅車）專車接送」等噱頭，高調攬客，儘管以手機行當掩護仍被盯上，結果才試營運第3天警方就循線上門查緝，吃上賭博罪官司。,無相符區域
消防栓種類多 桃園小隊長攜手義消研發簡易開箱蓋工具,2024/5/27 23:10,桃園,https://news.ltn.com.tw/news/society/breakingnews/4686456,https://img.ltn.com.tw/Upload/news/600/2024/05/27/4686456_1_1.jpg,〔記者李容萍／桃園報導〕消防栓型式一般分為地上式跟地下式，但地下式箱蓋種類繁多，消防員執行水查勤務時候常要攜帶大量工具，加上道路鋪設時，柏油路面常常導致箱蓋卡住，開啟不易、費力費時等問題時常造成消防員調查水源及救災時使用的困擾。桃園市消防局第二大隊青埔分隊小隊長李志皇運用生活經驗中的想法與義消共同設計簡易開箱蓋工具，可大幅減少處理時間提升消防員在平時檢測及災時搶救的效能。,桃園市
